"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"london","beta23",-1.19565772999451e-05,-2.55922439706063e-06,-1.09425870312036e-07,-5.21816710953039e-08,5.25471649244345e-07,-2.30231092731966e-08,-5.50866613653744e-07,4.15778274187341e-07,1.30119533959879e-07,2.44735327216567e-07,2.97065393597983e-09,2.9252555400926e-07,1.57940984713674e-07,7.05318464471447e-07,8.90810202700785e-07,-5.91426742673461e-07,1.49862824294378e-06,-8.41114959332193e-06,1.52253650846974e-05,-4.03152189288165e-06,2.41352726963615e-06,-5.98627053139016e-07,-4.29555138744005e-06,-1.40201981761653e-07,1.3512075529685e-07,2.5566689211805e-08,-1.64301859327094e-07,3.21609087328515e-07,-2.86227268982554e-07,-2.21229399712857e-07,8.79072138321761e-05,8.85598946966788e-10,-6.27360646355439e-10,8.10860666707605e-07,-2.68961577626904e-06,-8.65897509750728e-06,3.7745649518967e-06,-2.04921270122772e-05,-1.93248503848346e-05,8.02515800165257e-07,-5.41533786139424e-06,-4.44738907458519e-07,-2.77824122336848e-06,-7.05457677129542e-06,-1.24207262392708e-07,-3.63604882829761e-06,-9.54934808982694e-07,9.68259588009971e-06,6.62668082287694e-08,2.33861696865286e-10,-2.51269831425868e-06,-2.38383592920563e-05,1.81543697874087e-05,-2.62095384883024e-05,9.138060706117e-08,-7.38660079745741e-05,-5.2230640034367e-06,1.45009822662442e-07
"london","beta24",5.17985083656478e-06,1.29905666734427e-06,-2.42416637664116e-08,-1.29054603195717e-07,2.04185817968921e-07,-3.72167071493173e-08,3.33804151157378e-07,2.20551233553425e-07,-4.08257655095882e-07,4.18809396712982e-07,2.0978806001782e-07,9.36732733063484e-08,7.66779588717556e-07,3.92884672962019e-08,-1.94244132632105e-08,6.51625459682994e-07,3.29588682327483e-07,2.26584488084844e-06,-4.03152189288165e-06,3.21765089238689e-06,-1.29601661669205e-06,2.8438161147863e-06,-8.82686467057426e-06,1.92602048359712e-07,-5.2001930571412e-10,9.84008323549858e-08,4.73593226303004e-08,1.31404119437585e-07,1.20310989011624e-07,9.52526427741974e-08,3.11369779003728e-05,6.85178899145448e-10,-4.08916601178118e-10,1.45865215229659e-06,-4.1394651031408e-06,5.90345552760156e-06,-8.24310161984016e-07,6.87913297799054e-06,-1.47282225322434e-06,-6.25733813060232e-07,-8.29214216862785e-06,-3.7629168668642e-06,-1.25153333247474e-05,5.50759368363487e-07,-1.07359749536174e-06,6.80117665856564e-07,7.88020399226251e-07,5.50929733119952e-07,3.19265522274458e-08,9.89302342244821e-09,-4.5661323828976e-07,-2.29329095610223e-05,-7.40948317732349e-06,-8.51043917000029e-06,-1.23940865820472e-07,-3.79819501183994e-05,-0.000113354454827753,-3.02641559448373e-06
"london","beta25",-3.11310673726942e-06,-5.02231803382079e-07,2.24855989889199e-07,-4.10634715451785e-08,2.08764218339097e-07,-3.09568019286703e-08,-9.01840803120344e-08,3.14068251501302e-07,5.40575330163206e-08,1.16041117673324e-07,1.46901002307114e-07,1.08511574923645e-07,5.02416238621259e-07,8.17669914266478e-08,2.03796373068978e-07,4.36491466709936e-07,3.03458415191367e-07,-1.96144045707942e-07,2.41352726963615e-06,-1.29601661669205e-06,2.90373500811509e-06,-3.29734773957613e-06,2.05804869160661e-05,-5.48241993898103e-08,1.26782799293394e-07,4.92041070927749e-08,1.49784066203886e-07,-4.01573694378109e-08,2.81751266211897e-07,-5.42912008535743e-08,-2.86624562250811e-06,7.46315081613595e-11,-1.24013359740845e-10,-2.58346532117656e-06,-3.77097438779486e-06,2.37527800537119e-06,1.33064915302633e-06,-7.28055554285506e-07,-5.86259129758159e-06,9.68809065948342e-08,1.12690293505677e-05,-1.87297460930085e-06,-1.50145955325293e-06,-2.78796845614862e-06,4.22736144397802e-06,-2.03182700744736e-07,-2.84358679376307e-07,3.97422321001937e-06,4.72606939624433e-08,1.92828957207138e-08,2.52867052880336e-06,-1.53975538964393e-06,-4.68650863361799e-06,-9.64090593932076e-06,-3.1827832746003e-08,-8.63679010946798e-05,-7.92075833502347e-05,-1.54582526849106e-06
"london","beta26",1.44963746657568e-05,2.98848990203324e-06,1.25857081058025e-09,4.3141679284158e-07,5.75583147563746e-07,-2.36312874911053e-07,1.61184500302532e-07,3.72343115727214e-07,-1.7355186798337e-07,-5.34333313194172e-08,2.7645541833313e-07,1.08567306918831e-07,4.31183292361409e-07,2.69347958192492e-07,-1.40390493547014e-06,4.40004755790853e-07,6.53636211582589e-07,6.54186688092325e-07,-5.98627053139016e-07,2.8438161147863e-06,-3.29734773957613e-06,1.24961691497858e-05,-7.4847679684079e-05,3.48899764481769e-07,-4.07682709797272e-08,2.21949411084259e-07,-2.16485797381208e-07,5.46437234599361e-07,-1.08099856836947e-07,-1.62222004121924e-07,1.67209634861819e-05,6.34318164001221e-10,-3.82021586696068e-10,4.77080018919325e-06,-7.17563258726598e-06,1.54295091773389e-06,-2.30391566464544e-06,1.99642131741441e-05,-8.11871019393111e-06,-1.02250908303501e-06,-7.92400781963364e-06,-4.68145680827492e-06,-1.52658561020824e-05,5.39700909130957e-06,-5.45730243171533e-06,-1.65567715563261e-06,9.41572285439325e-07,-3.04636393537345e-07,4.05245135679626e-08,-3.30785912202773e-09,4.55860638813708e-06,-1.90953690601422e-05,-1.66674291882396e-05,4.81807080080668e-06,-9.79545834360484e-08,-8.21052936444089e-05,0.00018501091906817,-2.73485036204083e-06
"london","beta27",-9.64307137556203e-05,-7.40554282332811e-05,1.87606480374301e-06,-9.1034525673821e-06,-6.06027968199038e-06,6.98173103669676e-06,-1.90659205580239e-06,9.45360409652719e-07,-1.63574859608935e-06,4.47254747638405e-06,-1.16826892486469e-07,9.65625721534354e-07,1.6800261810998e-06,-7.88020425610353e-07,1.32039342421714e-05,3.27485209337562e-06,-1.12264958312699e-07,6.2831499911541e-06,-4.29555138744005e-06,-8.82686467057426e-06,2.05804869160661e-05,-7.4847679684079e-05,0.00121066917151154,-1.87115828606612e-06,1.46474420702228e-06,-2.24863701722342e-06,3.33102355566921e-06,-2.20512747485554e-06,3.94166840921069e-07,4.51403514120296e-06,-0.000351080405360281,-3.19470021491957e-09,2.37407991971782e-09,-1.92406641229435e-05,6.10416229512351e-05,-5.99793572302869e-05,4.68307431878123e-05,-4.49758753983656e-05,0.000133988815895641,5.1076713264759e-06,0.000202742260472116,6.08993980325677e-06,5.22435615154067e-05,-4.92358219598798e-05,5.43372389230238e-06,2.34255869490033e-05,-1.64139594314389e-05,-9.58547237464071e-05,1.36005428402564e-07,2.9935954302632e-07,4.93674097046022e-05,0.00023943938715531,8.26897079999529e-06,8.99964070289934e-05,6.6273379621775e-08,0.000521319692427672,-0.00563501037625115,1.15042131826633e-06
"london","beta3",8.15049214034475e-07,4.56929559496033e-07,-2.94897195121203e-08,6.41625605971773e-08,4.78710007587525e-08,6.20701305389119e-09,-2.37902738151515e-08,1.02374480045198e-07,-4.6969902313117e-08,1.51297301084284e-07,1.25539630920274e-08,5.41891869997506e-08,1.95448448975887e-08,1.2464566863109e-07,-6.9500949136598e-07,2.05771793144184e-08,-4.85687178753412e-08,3.0452993507156e-07,-1.40201981761653e-07,1.92602048359712e-07,-5.48241993898103e-08,3.48899764481769e-07,-1.87115828606612e-06,2.39216968388054e-07,-1.40077056727622e-07,2.05682540275481e-07,-7.36112172569171e-08,4.45541782867768e-08,3.31540394306902e-08,2.56756250522707e-08,1.25623388118617e-05,1.9244984853251e-10,-1.6768569403243e-10,4.00841626607051e-07,-9.18576959603682e-07,-9.53199621637097e-07,5.87886777618394e-08,-8.05425960684672e-07,-1.16535583350979e-06,-1.60424101513154e-07,2.95101260899993e-06,-9.21160359507033e-07,-4.61009740805138e-07,-6.75485338699153e-07,-9.15938446317947e-07,-2.61494180176958e-07,2.70196695489762e-07,2.5723226316327e-06,5.37305864562834e-09,-7.59738547933623e-10,1.33667925400233e-07,-1.47938217695682e-06,-2.95203640586285e-07,-1.80272665186303e-06,-2.31195042681652e-10,-6.27780341267846e-06,1.0983174089052e-05,2.04217076172341e-08
"london","beta4",4.93779414071158e-08,-6.32105693300169e-07,5.13792116027119e-08,-1.15379750915387e-07,-9.14451057980805e-09,8.99784289589479e-08,-2.46770495167191e-08,5.05275797417911e-08,-5.83803414321373e-08,5.03295077929799e-08,3.29495652816448e-08,-2.03161124083044e-09,1.11390520359938e-07,-1.136873088828e-07,3.85900887250766e-07,1.16938154653891e-07,8.15853511970066e-08,-9.1555743257004e-08,1.3512075529685e-07,-5.2001930571412e-10,1.26782799293394e-07,-4.07682709797272e-08,1.46474420702228e-06,-1.40077056727622e-07,1.48987305425726e-07,-1.68691634667826e-07,1.46363813523201e-07,-3.5719499127225e-08,4.59985462257152e-08,1.4004047544817e-08,-1.22463868145999e-05,-1.14220601027714e-10,7.30809221359598e-11,-3.42183456408473e-07,1.1487740422893e-06,1.08879767187711e-06,-8.07752841939427e-08,2.9008725920057e-06,-2.61932780992502e-08,-2.34418640289664e-08,2.52520863954113e-06,-3.00276351322027e-07,4.1384276146903e-07,8.58283954242621e-09,2.15241054311803e-07,-1.63721229178335e-07,-1.18762038605204e-07,-1.01135217402943e-06,-1.61465714288032e-09,5.86449558357817e-10,-1.0986247294043e-06,-1.44428505972002e-07,-2.82566189346128e-07,2.34039809826978e-07,-1.36300444147158e-08,-3.40208652423701e-07,-8.14996517703517e-05,-3.19811742548116e-07
"london","beta5",1.52442415668551e-07,6.58470023575694e-07,-5.47977607358909e-08,7.99843605244338e-08,2.91741259442417e-08,-4.43763633976891e-08,7.31543887122349e-08,5.86771422292694e-08,7.03051515223854e-08,9.09529592942701e-08,4.25360357565928e-08,6.95349740433433e-08,4.03850294246578e-08,1.65085829809134e-07,-3.50390773684062e-07,-8.79904023631188e-09,6.74683803849354e-08,1.36230072396049e-07,2.5566689211805e-08,9.84008323549858e-08,4.92041070927749e-08,2.21949411084259e-07,-2.24863701722342e-06,2.05682540275481e-07,-1.68691634667826e-07,4.12979052861495e-07,-2.80871081211407e-07,1.59299994145488e-07,4.56370726080761e-09,1.08269547346164e-07,1.36171245951751e-05,2.24367312608892e-10,-1.61878401270922e-10,-2.68055241437768e-07,-7.07497594831044e-07,6.01553776366414e-07,4.36319107045416e-08,-1.40376130645115e-06,-1.73130805828272e-06,-5.90283132990419e-08,2.14345639589695e-06,-1.2530874683409e-06,-3.02651482654597e-07,-1.26146327237839e-06,-5.86329838736055e-07,-1.17523791849331e-07,1.54555605060076e-07,1.12989748907018e-06,3.69379874198428e-10,-7.86348321741051e-09,2.04095225403416e-06,-4.39681894449348e-07,2.20536317945845e-06,-2.21728092454462e-06,1.92190477606204e-08,-2.86467988774918e-06,2.73268208881023e-05,-7.68595027331181e-08
"london","beta6",9.23686481540779e-07,-9.98696748700795e-07,1.32833835582068e-07,-1.50691100217007e-07,1.10291091536898e-07,-2.27770585159191e-09,-8.78331591391877e-09,8.78713051823256e-08,-3.39148526160961e-08,1.24016200928157e-07,4.49838671580985e-08,2.91527769772263e-08,1.13111328560725e-07,-1.28018582057199e-07,9.51939206040798e-08,2.23200335712294e-07,-3.93805092515466e-08,3.56694513674304e-07,-1.64301859327094e-07,4.73593226303004e-08,1.49784066203886e-07,-2.16485797381208e-07,3.33102355566921e-06,-7.36112172569171e-08,1.46363813523201e-07,-2.80871081211407e-07,6.04446141435586e-07,-4.62887949123959e-07,4.31899425175774e-07,-1.41316258898728e-07,-2.06710741204671e-05,-1.31642976847853e-10,8.17383172294001e-11,-1.53388874801684e-08,1.21082107027345e-06,-1.2076034254847e-07,-1.41992099785362e-06,7.14290744569588e-06,-1.79910657577129e-07,-5.91549094168574e-08,1.18377994031346e-06,-6.91675230976412e-07,3.96460800273459e-07,2.26507802418189e-07,9.31821565197968e-07,-1.05110792852166e-06,-3.04606305152331e-07,-3.56988088310243e-06,1.17398485127762e-09,9.02939704205843e-09,-4.96606817956518e-06,-4.18493333173742e-06,-2.545030635742e-07,4.08064108191338e-06,-4.54405422834189e-08,-8.37802870998224e-06,-0.000128498956772639,-3.57552423829853e-07
"london","beta7",-2.20855580515164e-06,4.81217739281316e-07,-1.24541290443533e-07,6.04926036625232e-08,-2.10265317480842e-07,3.24934842757497e-07,-1.39435381059371e-07,1.59105125365017e-07,-1.36862891423403e-07,1.68642435586812e-07,2.49708967921947e-08,3.02565876192263e-08,1.15287996408356e-07,1.07182115603681e-07,3.23504195027896e-07,-5.82317475933555e-08,2.17061499512433e-07,-2.79592781315403e-07,3.21609087328515e-07,1.31404119437585e-07,-4.01573694378109e-08,5.46437234599361e-07,-2.20512747485554e-06,4.45541782867768e-08,-3.5719499127225e-08,1.59299994145488e-07,-4.62887949123959e-07,8.2926539847939e-07,-8.96751316276804e-07,4.29388172694233e-07,1.29137563194224e-05,1.26151312582749e-10,-1.01120029397401e-10,5.07150204533598e-07,-2.18377353211851e-06,-1.05202395015063e-06,1.44144719953738e-06,-4.37936737747507e-06,-4.46401607884464e-07,-1.38765167076149e-07,5.16284114075456e-06,-1.04101947790317e-06,5.05794021545124e-08,-6.71830125489925e-07,-1.17760692843973e-06,9.87764113545071e-08,3.75268854804747e-07,5.25774668207064e-06,4.70014983388688e-09,-1.21387821637357e-08,2.54265678173928e-06,2.73964767617642e-07,8.04871397872263e-07,-7.048730556611e-06,-1.52756422472202e-09,-2.68721713126168e-06,5.33341833513763e-05,-2.93445911959407e-07
"london","beta8",3.17183034966796e-06,-1.13069377824244e-06,1.11400573812437e-07,-5.2591951762914e-08,5.75791105287173e-07,-5.01626818238782e-07,2.45669726260768e-07,-3.89388779849833e-08,1.63172246300521e-07,5.55857589617813e-08,4.84085847406746e-08,6.00763406165846e-08,7.32282305976971e-08,7.45824450663128e-09,-2.75416513893611e-07,2.23915596389425e-07,-2.41774549880625e-08,4.88793983331794e-07,-2.86227268982554e-07,1.20310989011624e-07,2.81751266211897e-07,-1.08099856836947e-07,3.94166840921069e-07,3.31540394306902e-08,4.59985462257152e-08,4.56370726080761e-09,4.31899425175774e-07,-8.96751316276804e-07,1.57705305693372e-06,-8.40482932027278e-07,-1.21159566238811e-05,-3.36709414506261e-11,-6.6332220509735e-12,-7.25921324775874e-07,3.71019240912965e-06,7.92557286760013e-07,1.15804855133607e-07,6.03658772504833e-06,-2.49057966125123e-06,1.06966290788865e-07,1.89799956841779e-06,-8.29918924595852e-07,-2.09570941527985e-07,2.31771870152017e-07,-4.47321082453247e-07,-8.4714815525394e-07,-2.7192330068412e-07,-7.4192063030999e-06,-8.40785902053775e-09,9.16427791105859e-09,7.09536056956835e-07,1.84748364608688e-06,-1.25958406728883e-06,5.05884606982194e-06,2.45943226155632e-08,1.30274118251411e-05,-8.33098151738982e-05,-4.43153400723914e-07
"london","beta9",-2.82744225253026e-06,-6.99391522132148e-07,1.02086991017585e-07,-1.35724396359641e-07,-8.50661389089466e-07,8.42628902079262e-07,-2.18385705792797e-07,1.86973066418593e-07,-1.35982835733037e-07,2.13663829785759e-07,6.13612560513113e-08,1.54031055627109e-08,5.76100271021723e-08,-7.77854976816872e-08,1.07550763960583e-07,1.14723052425186e-07,-5.52354095763623e-08,2.25378322560283e-07,-2.21229399712857e-07,9.52526427741974e-08,-5.42912008535743e-08,-1.62222004121924e-07,4.51403514120296e-06,2.56756250522707e-08,1.4004047544817e-08,1.08269547346164e-07,-1.41316258898728e-07,4.29388172694233e-07,-8.40482932027278e-07,1.15476459295645e-06,-1.68562232125407e-05,-1.32335202457122e-10,5.22503727811229e-11,4.54066427833479e-07,1.24742913108463e-06,7.20970069504798e-07,3.45751218218412e-07,3.69726685509422e-06,1.38030019602348e-06,-1.90710094033604e-07,9.83372401753536e-06,-5.86218303311346e-07,4.16492847894507e-06,-2.19277931373138e-06,-3.63608655895351e-08,-5.58512099300054e-07,1.04306052256557e-09,5.65196433143185e-08,9.59040020939526e-09,-1.1103997829693e-08,-3.53267085051605e-06,-4.61635935455106e-06,3.09435186999293e-06,-1.87795931729186e-07,-5.66733070621637e-08,7.37082905089179e-07,-0.00011665643244522,4.02719254874402e-11
"london","eps",-3.74417523093904e-05,0.000687057535824635,-2.11407525602361e-05,6.26887344074895e-06,2.27537510289192e-05,-1.00533982306391e-05,6.17649157822219e-06,9.2393722571844e-06,-3.19442703902309e-05,6.81850568721767e-06,-4.36372259421484e-06,1.142906910093e-05,2.62586012735301e-07,4.32576575370464e-05,2.00699843897577e-05,-1.43366157750357e-05,-7.33479932750203e-06,-1.78993185076034e-05,8.79072138321761e-05,3.11369779003728e-05,-2.86624562250811e-06,1.67209634861819e-05,-0.000351080405360281,1.25623388118617e-05,-1.22463868145999e-05,1.36171245951751e-05,-2.06710741204671e-05,1.29137563194224e-05,-1.21159566238811e-05,-1.68562232125407e-05,0.0180782449928961,1.43196942775608e-07,-7.88537355797166e-08,0.00016950392720334,-0.00113139391116333,0.000984531932632697,-1.41496025851507e-05,-0.00141092566330187,-0.000359775166258293,-1.43654591027451e-06,-0.00524509366715621,-0.00021957544119635,-0.00102772056498137,-9.10305587318195e-05,-0.000110786286172188,0.000173469182383241,0.000139149875732133,0.00190921305764344,2.59711214534624e-06,-1.14443316970294e-06,0.00111809967107657,-0.00306786106534263,-0.000162962887279491,-0.00146027305366905,8.6554805788441e-07,0.0112228088131624,0.00984458299361112,2.89418208702008e-05
"london","m_CHR",4.22069412205662e-09,5.2025269716572e-09,-1.37371146540707e-10,-9.34260187389145e-11,2.35101304916546e-10,-9.65934720496277e-11,1.98593175040327e-10,1.29279054825775e-10,-3.46752087834369e-10,2.01269390618898e-10,7.51008802534863e-11,1.48070150466715e-10,3.51273793021313e-10,3.01539717828115e-10,9.37077424240797e-12,1.69772227894971e-10,9.92096662850528e-11,1.77548758864499e-10,8.85598946966788e-10,6.85178899145448e-10,7.46315081613595e-11,6.34318164001221e-10,-3.19470021491957e-09,1.9244984853251e-10,-1.14220601027714e-10,2.24367312608892e-10,-1.31642976847853e-10,1.26151312582749e-10,-3.36709414506261e-11,-1.32335202457122e-10,1.43196942775608e-07,2.21821825172671e-12,-1.00679761523949e-12,2.20020275310311e-09,-1.20935882165409e-08,9.00324849503479e-09,-2.05502803072768e-09,-1.24142045769885e-08,-6.08627460536276e-09,-1.24820789869216e-10,-6.71589535424814e-08,-4.31345791957548e-09,-1.11532350141412e-08,-2.69015363490465e-09,-2.49020049103104e-09,2.55943411172442e-09,1.16194202033988e-09,1.87838795183823e-08,4.35714842354254e-11,-1.06381420008044e-11,9.52909426979868e-09,-2.93425834351585e-08,-2.17982414731449e-09,-1.47772846432071e-08,-3.24429783350012e-11,4.67392193050424e-08,-4.24689937356626e-08,-8.55448788995983e-10
"london","m_CHW",-7.47650090890568e-10,-2.61714543621889e-09,1.02246445294747e-10,1.02744262787421e-10,-1.92568290916563e-10,1.83792402103824e-13,-4.6786134583445e-11,-1.37590829731565e-10,1.14887614996566e-10,-4.65785200049595e-11,-6.76595057069491e-11,-1.14793684916989e-10,-2.06403537680539e-10,-2.35799605905971e-10,-7.32190593195012e-11,-9.03864877113857e-11,-8.13162051157169e-11,-4.80639706790014e-11,-6.27360646355439e-10,-4.08916601178118e-10,-1.24013359740845e-10,-3.82021586696068e-10,2.37407991971782e-09,-1.6768569403243e-10,7.30809221359598e-11,-1.61878401270922e-10,8.17383172294001e-11,-1.01120029397401e-10,-6.6332220509735e-12,5.22503727811229e-11,-7.88537355797166e-08,-1.00679761523949e-12,6.825065574653e-13,-1.30705708112973e-09,6.24102400848391e-09,-6.54932448324246e-09,1.15811019372639e-10,7.30005436494466e-09,2.62766957492047e-09,3.47674266026793e-10,1.06902497956997e-08,1.72498587542644e-09,6.56604430627321e-09,2.73259343976681e-09,8.18892254601312e-10,-2.86096397099726e-11,-7.5103365729326e-10,-1.10850133744324e-08,-2.66815764664783e-11,1.2585213765427e-12,-2.92190470170729e-09,1.99997412521988e-08,1.00091135230497e-09,8.52634174360286e-09,9.46257405747275e-12,-4.27647108297579e-09,5.92390673652797e-08,4.3619773357161e-10
"london","mu_D",-3.93951425576805e-06,-3.05437182832461e-05,1.31478924893849e-06,3.94282644794116e-07,-1.51190367948219e-06,3.55267649881157e-06,-2.15314762164788e-06,5.65699484842047e-07,-1.09557853315861e-06,4.40311285820262e-07,-6.32346133979069e-07,-1.18973353334814e-07,-7.32229781770711e-07,-9.44570626528299e-07,-5.82053721132257e-06,8.9779853623799e-07,-7.04508094690693e-07,1.27863419695157e-06,8.10860666707605e-07,1.45865215229659e-06,-2.58346532117656e-06,4.77080018919325e-06,-1.92406641229435e-05,4.00841626607051e-07,-3.42183456408473e-07,-2.68055241437768e-07,-1.53388874801684e-08,5.07150204533598e-07,-7.25921324775874e-07,4.54066427833479e-07,0.00016950392720334,2.20020275310311e-09,-1.30705708112973e-09,0.00015367389802948,0.000137538295506184,4.29126928958989e-05,3.85521097724739e-06,7.51286452536782e-05,4.6513789323715e-06,1.37881705000498e-07,-8.21923903970422e-05,1.46069050403781e-05,6.16224159537814e-06,-3.6418951286129e-06,-0.000144264130134368,-1.26073431735391e-05,7.63226550135619e-06,-4.9658398121155e-06,3.69906026203074e-08,-1.15372729826501e-07,-8.51520558941661e-05,-0.000548211940258118,-3.08317005630701e-05,-2.97573415842311e-05,-4.50261715885163e-07,-0.000252223023521363,-8.10248581898961e-05,-5.92240262867728e-06
